skin_id_hurtownia,champion_id,champion_name,skin_num,skin_name,rarity,price_rp
1216,Ornn,Ornn,1,Thunder Lord Ornn,Epic,1350.0
1217,Ornn,Ornn,2,Elderwood Ornn,Epic,1350.0
1218,Ornn,Ornn,11,Space Groove Ornn,Epic,1350.0
1219,Ornn,Ornn,20,Choo-Choo Ornn,Epic,1350.0
1220,Ornn,Ornn,29,Aegis Frame Ornn,Epic,1350.0
1221,Pantheon,Pantheon,0,default,Epic,1350.0
1222,Pantheon,Pantheon,1,Myrmidon Pantheon,Epic,1350.0
1223,Pantheon,Pantheon,2,Ruthless Pantheon,Epic,1350.0
1224,Pantheon,Pantheon,3,Perseus Pantheon,Epic,1350.0
1225,Pantheon,Pantheon,4,Full Metal Pantheon,Epic,1350.0
1226,Pantheon,Pantheon,5,Glaive Warrior Pantheon,Epic,1350.0
1227,Pantheon,Pantheon,6,Dragonslayer Pantheon,Epic,1350.0
1228,Pantheon,Pantheon,7,Zombie Slayer Pantheon,Epic,1350.0
1229,Pantheon,Pantheon,8,Baker Pantheon,Epic,1350.0
1230,Pantheon,Pantheon,16,Pulsefire Pantheon,Epic,1350.0
1231,Pantheon,Pantheon,25,Ruined Pantheon,Epic,1350.0
1232,Pantheon,Pantheon,26,Prestige Ascended Pantheon,Epic,1350.0
1233,Pantheon,Pantheon,36,Ashen Conqueror Pantheon,Epic,1350.0
1234,Pantheon,Pantheon,38,Chosen of the Wolf Pantheon,Epic,1350.0
1235,Poppy,Poppy,0,default,Epic,1350.0
1236,Poppy,Poppy,1,Noxus Poppy,Epic,1350.0
1237,Poppy,Poppy,2,Lollipoppy,Epic,1350.0
1238,Poppy,Poppy,3,Blacksmith Poppy,Epic,1350.0
1239,Poppy,Poppy,4,Ragdoll Poppy,Epic,1350.0
1240,Poppy,Poppy,5,Battle Regalia Poppy,Epic,1350.0
1241,Poppy,Poppy,6,Scarlet Hammer Poppy,Epic,1350.0
1242,Poppy,Poppy,7,Star Guardian Poppy,Epic,1350.0
1243,Poppy,Poppy,14,Snow Fawn Poppy,Epic,1350.0
1244,Poppy,Poppy,15,Hextech Poppy,Epic,1350.0
1245,Poppy,Poppy,16,Astronaut Poppy,Epic,1350.0
1246,Poppy,Poppy,24,Bewitching Poppy,Epic,1350.0
1247,Poppy,Poppy,33,Cafe Cuties Poppy,Epic,1350.0
1248,Pyke,Pyke,0,default,Epic,1350.0
1249,Pyke,Pyke,1,Sand Wraith Pyke,Epic,1350.0
1250,Pyke,Pyke,9,Blood Moon Pyke,Epic,1350.0
1251,Pyke,Pyke,16,PROJECT: Pyke,Epic,1350.0
1252,Pyke,Pyke,25,PsyOps Pyke,Epic,1350.0
1253,Pyke,Pyke,34,Sentinel Pyke,Epic,1350.0
1254,Pyke,Pyke,44,Ashen Knight Pyke,Epic,1350.0
1255,Pyke,Pyke,45,Empyrean Pyke,Epic,1350.0
1256,Pyke,Pyke,53,Soul Fighter Pyke,Epic,1350.0
1257,Pyke,Pyke,54,Prestige Soul Fighter Pyke,Epic,1350.0
1258,Pyke,Pyke,64,Fright Night Pyke,Epic,1350.0
1259,Pyke,Pyke,74,Inkshadow Pyke,Epic,1350.0
1260,Pyke,Pyke,75,T1 Pyke,Epic,1350.0
1261,Qiyana,Qiyana,0,default,Epic,1350.0
1262,Qiyana,Qiyana,1,Battle Boss Qiyana,Epic,1350.0
1263,Qiyana,Qiyana,2,True Damage Qiyana,Epic,1350.0
1264,Qiyana,Qiyana,10,Prestige True Damage Qiyana,Epic,1350.0
1265,Qiyana,Qiyana,11,Battle Queen Qiyana,Epic,1350.0
1266,Qiyana,Qiyana,20,Shockblade Qiyana,Epic,1350.0
1267,Qiyana,Qiyana,21,Prestige True Damage Qiyana (2022),Epic,1350.0
1268,Qiyana,Qiyana,30,Lunar Empress Qiyana,Epic,1350.0
1269,Qiyana,Qiyana,40,La Ilusión Qiyana,Epic,1350.0
1270,Qiyana,Qiyana,50,Prestige Battle Academia Qiyana,Epic,1350.0
1271,Quinn,Quinn,0,default,Epic,1350.0
1272,Quinn,Quinn,1,Phoenix Quinn,Epic,1350.0
1273,Quinn,Quinn,2,Woad Scout Quinn,Epic,1350.0
1274,Quinn,Quinn,3,Corsair Quinn,Epic,1350.0
1275,Quinn,Quinn,4,Heartseeker Quinn,Epic,1350.0
1276,Quinn,Quinn,5,Warden Quinn,Epic,1350.0
1277,Quinn,Quinn,14,Star Guardian Quinn,Epic,1350.0
1278,Rakan,Rakan,0,default,Epic,1350.0
1279,Rakan,Rakan,1,Cosmic Dawn Rakan,Epic,1350.0
1280,Rakan,Rakan,2,Sweetheart Rakan,Epic,1350.0
1281,Rakan,Rakan,3,SSG Rakan,Epic,1350.0
1282,Rakan,Rakan,4,iG Rakan,Epic,1350.0
1283,Rakan,Rakan,5,Star Guardian Rakan,Epic,1350.0
1284,Rakan,Rakan,9,Elderwood Rakan,Epic,1350.0
1285,Rakan,Rakan,18,Arcana Rakan,Epic,1350.0
1286,Rakan,Rakan,27,Broken Covenant Rakan,Epic,1350.0
1287,Rakan,Rakan,36,Redeemed Star Guardian Rakan,Epic,1350.0
1288,Rakan,Rakan,37,Dragonmancer Rakan,Epic,1350.0
1289,Rakan,Rakan,38,Prestige Dragonmancer Rakan,Epic,1350.0
1290,Rakan,Rakan,47,Battle Academia Rakan,Epic,1350.0
1291,Rammus,Rammus,0,default,Epic,1350.0
1292,Rammus,Rammus,1,King Rammus,Epic,1350.0
1293,Rammus,Rammus,2,Chrome Rammus,Epic,1350.0
1294,Rammus,Rammus,3,Molten Rammus,Epic,1350.0
1295,Rammus,Rammus,4,Freljord Rammus,Epic,1350.0
1296,Rammus,Rammus,5,Ninja Rammus,Epic,1350.0
1297,Rammus,Rammus,6,Full Metal Rammus,Epic,1350.0
1298,Rammus,Rammus,7,Guardian of the Sands Rammus,Epic,1350.0
1299,Rammus,Rammus,8,Sweeper Rammus,Epic,1350.0
1300,Rammus,Rammus,16,Hextech Rammus,Epic,1350.0
1301,Rammus,Rammus,17,Astronaut Rammus,Epic,1350.0
1302,Rammus,Rammus,26,Durian Defender Rammus,Epic,1350.0
1303,RekSai,Rek'Sai,0,default,Epic,1350.0
1304,RekSai,Rek'Sai,1,Eternum Rek'Sai,Epic,1350.0
1305,RekSai,Rek'Sai,2,Pool Party Rek'Sai,Epic,1350.0
1306,RekSai,Rek'Sai,9,Blackfrost Rek'Sai,Epic,1350.0
1307,RekSai,Rek'Sai,17,Elderwood Rek'Sai,Epic,1350.0
1308,RekSai,Rek'Sai,26,Primordian Rek'Sai,Epic,1350.0
1309,Rell,Rell,0,default,Epic,1350.0
1310,Rell,Rell,1,Battle Queen Rell,Epic,1350.0
1311,Rell,Rell,10,Star Guardian Rell,Epic,1350.0
1312,Rell,Rell,20,High Noon Rell,Epic,1350.0
1313,Rell,Rell,30,Grand Reckoning Rell,Epic,1350.0
1314,Renata,Renata Glasc,0,default,Epic,1350.0
1315,Renata,Renata Glasc,1,Admiral Glasc,Epic,1350.0
1316,Renata,Renata Glasc,10,Fright Night Renata Glasc,Epic,1350.0
1317,Renata,Renata Glasc,20,La Ilusión Renata Glasc,Epic,1350.0
1318,Renata,Renata Glasc,21,Prestige La Ilusión Renata Glasc,Epic,1350.0
1319,Renata,Renata Glasc,31,Masque of the Black Rose Renata Glasc,Epic,1350.0
1320,Renekton,Renekton,0,default,Epic,1350.0
1321,Renekton,Renekton,1,Galactic Renekton,Epic,1350.0
1322,Renekton,Renekton,2,Outback Renekton,Epic,1350.0
1323,Renekton,Renekton,3,Bloodfury Renekton,Epic,1350.0
1324,Renekton,Renekton,4,Rune Wars Renekton,Epic,1350.0
1325,Renekton,Renekton,5,Scorched Earth Renekton,Epic,1350.0
1326,Renekton,Renekton,6,Pool Party Renekton,Epic,1350.0
1327,Renekton,Renekton,7,Prehistoric Renekton,Epic,1350.0
1328,Renekton,Renekton,8,SKT T1 Renekton,Epic,1350.0
1329,Renekton,Renekton,9,Renektoy,Epic,1350.0
1330,Renekton,Renekton,17,Hextech Renekton,Epic,1350.0
1331,Renekton,Renekton,18,Blackfrost Renekton,Epic,1350.0
1332,Renekton,Renekton,26,PROJECT: Renekton,Epic,1350.0
1333,Renekton,Renekton,33,Dawnbringer Renekton,Epic,1350.0
1334,Renekton,Renekton,42,Worlds 2023 Renekton,Epic,1350.0
1335,Renekton,Renekton,48,Inkshadow Renekton,Epic,1350.0
1336,Rengar,Rengar,0,default,Epic,1350.0
1337,Rengar,Rengar,1,Headhunter Rengar,Epic,1350.0
1338,Rengar,Rengar,2,Night Hunter Rengar,Epic,1350.0
1339,Rengar,Rengar,3,SSW Rengar,Epic,1350.0
1340,Rengar,Rengar,8,Mecha Rengar,Epic,1350.0
1341,Rengar,Rengar,15,Pretty Kitty Rengar,Epic,1350.0
1342,Rengar,Rengar,23,Guardian of the Sands Rengar,Epic,1350.0
1343,Rengar,Rengar,30,Sentinel Rengar,Epic,1350.0
1344,Rengar,Rengar,40,Street Demons Rengar,Epic,1350.0
1345,Riven,Riven,0,default,Epic,1350.0
1346,Riven,Riven,1,Redeemed Riven,Epic,1350.0
1347,Riven,Riven,2,Crimson Elite Riven,Epic,1350.0
1348,Riven,Riven,3,Battle Bunny Riven,Epic,1350.0
1349,Riven,Riven,4,Worlds 2012 Riven,Epic,1350.0
1350,Riven,Riven,5,Dragonblade Riven,Epic,1350.0
1351,Riven,Riven,6,Arcade Riven,Epic,1350.0
1352,Riven,Riven,7,Reignited Worlds 2012 Riven,Epic,1350.0
1353,Riven,Riven,16,Dawnbringer Riven,Epic,1350.0
1354,Riven,Riven,18,Pulsefire Riven,Epic,1350.0
1355,Riven,Riven,20,Valiant Sword Riven,Epic,1350.0
1356,Riven,Riven,22,Prestige Valiant Sword Riven,Epic,1350.0
1357,Riven,Riven,23,Spirit Blossom Riven,Epic,1350.0
1358,Riven,Riven,34,Sentinel Riven,Epic,1350.0
1359,Riven,Riven,44,Battle Bunny Prime Riven,Epic,1350.0
1360,Riven,Riven,45,Prestige Valiant Sword Riven (2022),Epic,1350.0
1361,Riven,Riven,55,Broken Covenant Riven,Epic,1350.0
1362,Riven,Riven,63,Primal Ambush Riven,Epic,1350.0
1363,Rumble,Rumble,0,default,Epic,1350.0
1364,Rumble,Rumble,1,Rumble in the Jungle,Epic,1350.0
1365,Rumble,Rumble,2,Bilgerat Rumble,Epic,1350.0
1366,Rumble,Rumble,3,Super Galaxy Rumble,Epic,1350.0
1367,Rumble,Rumble,4,Badlands Baron Rumble,Epic,1350.0
1368,Rumble,Rumble,13,Space Groove Rumble,Epic,1350.0
1369,Rumble,Rumble,23,Cafe Cuties Rumble,Epic,1350.0
1370,Ryze,Ryze,0,default,Epic,1350.0
1371,Ryze,Ryze,1,Young Ryze,Epic,1350.0
1372,Ryze,Ryze,2,Tribal Ryze,Epic,1350.0
1373,Ryze,Ryze,3,Uncle Ryze,Epic,1350.0
1374,Ryze,Ryze,4,Triumphant Ryze,Epic,1350.0
1375,Ryze,Ryze,5,Professor Ryze,Epic,1350.0
1376,Ryze,Ryze,6,Zombie Ryze,Epic,1350.0
1377,Ryze,Ryze,7,Dark Crystal Ryze,Epic,1350.0
1378,Ryze,Ryze,8,Pirate Ryze,Epic,1350.0
1379,Ryze,Ryze,9,Ryze Whitebeard,Epic,1350.0
1380,Ryze,Ryze,10,SKT T1 Ryze,Epic,1350.0
1381,Ryze,Ryze,11,Worlds 2019 Ryze,Epic,1350.0
1382,Ryze,Ryze,13,Guardian of the Sands Ryze,Epic,1350.0
1383,Ryze,Ryze,20,Arcana Ryze,Epic,1350.0
1384,Ryze,Ryze,29,Blood Moon Ryze,Epic,1350.0
1385,Samira,Samira,0,default,Epic,1350.0
1386,Samira,Samira,1,PsyOps Samira,Epic,1350.0
1387,Samira,Samira,10,Space Groove Samira,Epic,1350.0
1388,Samira,Samira,20,High Noon Samira,Epic,1350.0
1389,Samira,Samira,30,Soul Fighter Samira,Epic,1350.0
1390,Samira,Samira,33,Masque of the Black Rose Samira,Epic,1350.0
1391,Samira,Samira,35,Battle Professor Samira,Epic,1350.0
1392,Sejuani,Sejuani,0,default,Epic,1350.0
1393,Sejuani,Sejuani,1,Sabretusk Sejuani,Epic,1350.0
1394,Sejuani,Sejuani,2,Darkrider Sejuani,Epic,1350.0
1395,Sejuani,Sejuani,3,Traditional Sejuani,Epic,1350.0
1396,Sejuani,Sejuani,4,Bear Cavalry Sejuani,Epic,1350.0
1397,Sejuani,Sejuani,5,Poro Rider Sejuani,Epic,1350.0
1398,Sejuani,Sejuani,6,Beast Hunter Sejuani,Epic,1350.0
1399,Sejuani,Sejuani,7,Sejuani Dawnchaser,Epic,1350.0
1400,Sejuani,Sejuani,8,Firecracker Sejuani,Epic,1350.0
1401,Sejuani,Sejuani,15,Hextech Sejuani,Epic,1350.0
1402,Sejuani,Sejuani,16,PROJECT: Sejuani,Epic,1350.0
1403,Sejuani,Sejuani,26,Solar Eclipse Sejuani,Epic,1350.0
1404,Sejuani,Sejuani,36,Victorious Sejuani,Epic,1350.0
1405,Senna,Senna,0,default,Epic,1350.0
1406,Senna,Senna,1,True Damage Senna,Epic,1350.0
1407,Senna,Senna,9,Prestige True Damage Senna,Epic,1350.0
1408,Senna,Senna,10,High Noon Senna,Epic,1350.0
1409,Senna,Senna,16,PROJECT: Senna,Epic,1350.0
1410,Senna,Senna,26,Lunar Eclipse Senna,Epic,1350.0
1411,Senna,Senna,27,Prestige Lunar Eclipse Senna,Epic,1350.0
1412,Senna,Senna,36,Bewitching Senna,Epic,1350.0
1413,Senna,Senna,46,Star Guardian Senna,Epic,1350.0
1414,Senna,Senna,56,Winterblessed Senna,Epic,1350.0
1415,Senna,Senna,63,Masked Justice Senna,Epic,1350.0
1416,Seraphine,Seraphine,0,default,Epic,1350.0
1417,Seraphine,Seraphine,1,K/DA ALL OUT Seraphine Indie,Epic,1350.0
1418,Seraphine,Seraphine,2,K/DA ALL OUT Seraphine Rising Star,Epic,1350.0
1419,Seraphine,Seraphine,3,K/DA ALL OUT Seraphine Superstar,Epic,1350.0
1420,Seraphine,Seraphine,4,Graceful Phoenix Seraphine,Epic,1350.0
1421,Seraphine,Seraphine,14,Ocean Song Seraphine,Epic,1350.0
1422,Seraphine,Seraphine,15,Prestige Ocean Song Seraphine,Epic,1350.0
1423,Seraphine,Seraphine,24,Faerie Court Seraphine,Epic,1350.0
1424,Seraphine,Seraphine,34,Star Guardian Seraphine,Epic,1350.0
1425,Seraphine,Seraphine,43,Battle Dove Seraphine,Epic,1350.0
1426,Seraphine,Seraphine,50,Dumpling Darlings Seraphine,Epic,1350.0
1427,Sett,Sett,0,default,Epic,1350.0
1428,Sett,Sett,1,Mecha Kingdoms Sett,Epic,1350.0
1429,Sett,Sett,8,Obsidian Dragon Sett,Epic,1350.0
1430,Sett,Sett,9,Prestige Obsidian Dragon Sett,Epic,1350.0
1431,Sett,Sett,10,Pool Party Sett,Epic,1350.0
1432,Sett,Sett,19,Firecracker Sett,Epic,1350.0
1433,Sett,Sett,38,Spirit Blossom Sett,Epic,1350.0
1434,Sett,Sett,45,Soul Fighter Sett,Epic,1350.0
1435,Sett,Sett,56,HEARTSTEEL Sett,Epic,1350.0
1436,Sett,Sett,66,Radiant Serpent Sett,Epic,1350.0
1437,Sett,Sett,67,Spirit Blossom Springs Sett,Epic,1350.0
1438,Shaco,Shaco,0,default,Epic,1350.0
1439,Shaco,Shaco,1,Mad Hatter Shaco,Epic,1350.0
1440,Shaco,Shaco,2,Royal Shaco,Epic,1350.0
1441,Shaco,Shaco,3,Nutcracko,Epic,1350.0
1442,Shaco,Shaco,4,Workshop Shaco,Epic,1350.0
1443,Shaco,Shaco,5,Asylum Shaco,Epic,1350.0
1444,Shaco,Shaco,6,Masked Shaco,Epic,1350.0
1445,Shaco,Shaco,7,Wild Card Shaco,Epic,1350.0
1446,Shaco,Shaco,8,Dark Star Shaco,Epic,1350.0
1447,Shaco,Shaco,15,Arcanist Shaco,Epic,1350.0
1448,Shaco,Shaco,23,Crime City Nightmare Shaco,Epic,1350.0
1449,Shaco,Shaco,33,Winterblessed Shaco,Epic,1350.0
1450,Shaco,Shaco,43,Soul Fighter Shaco,Epic,1350.0
1451,Shaco,Shaco,44,Prestige Soul Fighter Shaco,Epic,1350.0
1452,Shaco,Shaco,54,Fright Night Shaco,Epic,1350.0
1453,Shaco,Shaco,64,Cat-in-the-Box Shaco,Epic,1350.0
1454,Shen,Shen,0,default,Epic,1350.0
1455,Shen,Shen,1,Frozen Shen,Epic,1350.0
1456,Shen,Shen,2,Yellow Jacket Shen,Epic,1350.0
1457,Shen,Shen,3,Surgeon Shen,Epic,1350.0
1458,Shen,Shen,4,Blood Moon Shen,Epic,1350.0
1459,Shen,Shen,5,Warlord Shen,Epic,1350.0
1460,Shen,Shen,6,TPA Shen,Epic,1350.0
1461,Shen,Shen,15,Pulsefire Shen,Epic,1350.0
1462,Shen,Shen,16,Infernal Shen,Epic,1350.0
1463,Shen,Shen,22,PsyOps Shen,Epic,1350.0
1464,Shen,Shen,40,Shockblade Shen,Epic,1350.0
1465,Shen,Shen,49,Ashen Guardian Shen,Epic,1350.0
1466,Shen,Shen,51,Three Honors Shen,Epic,1350.0
1467,Shyvana,Shyvana,0,default,Epic,1350.0
1468,Shyvana,Shyvana,1,Ironscale Shyvana,Epic,1350.0
1469,Shyvana,Shyvana,2,Boneclaw Shyvana,Epic,1350.0
1470,Shyvana,Shyvana,3,Darkflame Shyvana,Epic,1350.0
1471,Shyvana,Shyvana,4,Ice Drake Shyvana,Epic,1350.0
1472,Shyvana,Shyvana,5,Worlds 2014 Shyvana,Epic,1350.0
1473,Shyvana,Shyvana,6,Super Galaxy Shyvana,Epic,1350.0
1474,Shyvana,Shyvana,8,Ruined Shyvana,Epic,1350.0
1475,Shyvana,Shyvana,17,Immortal Journey Shyvana,Epic,1350.0
1476,Singed,Singed,0,default,Epic,1350.0
1477,Singed,Singed,1,Riot Squad Singed,Epic,1350.0
1478,Singed,Singed,2,Hextech Singed,Epic,1350.0
1479,Singed,Singed,3,Surfer Singed,Epic,1350.0
1480,Singed,Singed,4,Mad Scientist Singed,Epic,1350.0
1481,Singed,Singed,5,Augmented Singed,Epic,1350.0
1482,Singed,Singed,6,Snow Day Singed,Epic,1350.0
1483,Singed,Singed,7,SSW Singed,Epic,1350.0
1484,Singed,Singed,8,Black Scourge Singed,Epic,1350.0
1485,Singed,Singed,9,Beekeeper Singed,Epic,1350.0
1486,Singed,Singed,10,Resistance Singed,Epic,1350.0
1487,Singed,Singed,19,Astronaut Singed,Epic,1350.0
1488,Singed,Singed,28,Arcane Shimmer Lab Singed,Epic,1350.0
1489,Sion,Sion,0,default,Epic,1350.0
1490,Sion,Sion,1,Hextech Sion,Epic,1350.0
1491,Sion,Sion,2,Barbarian Sion,Epic,1350.0
1492,Sion,Sion,3,Lumberjack Sion,Epic,1350.0
1493,Sion,Sion,4,Warmonger Sion,Epic,1350.0
1494,Sion,Sion,5,Mecha Zero Sion,Epic,1350.0
1495,Sion,Sion,14,Worldbreaker Sion,Epic,1350.0
1496,Sion,Sion,22,Blackfrost Sion,Epic,1350.0
1497,Sion,Sion,30,High Noon Sion,Epic,1350.0
1498,Sion,Sion,40,Cosmic Paladin Sion,Epic,1350.0
1499,Sion,Sion,49,Grand Reckoning Sion,Epic,1350.0
1500,Sivir,Sivir,0,default,Epic,1350.0
1501,Sivir,Sivir,1,Warrior Princess Sivir,Epic,1350.0
1502,Sivir,Sivir,2,Spectacular Sivir,Epic,1350.0
1503,Sivir,Sivir,3,Huntress Sivir,Epic,1350.0
1504,Sivir,Sivir,4,Bandit Sivir,Epic,1350.0
1505,Sivir,Sivir,5,PAX Sivir,Epic,1350.0
1506,Sivir,Sivir,6,Snowstorm Sivir,Epic,1350.0
1507,Sivir,Sivir,7,Warden Sivir,Epic,1350.0
1508,Sivir,Sivir,8,Victorious Sivir,Epic,1350.0
1509,Sivir,Sivir,9,Neo PAX Sivir,Epic,1350.0
1510,Sivir,Sivir,10,Pizza Delivery Sivir,Epic,1350.0
1511,Sivir,Sivir,16,Blood Moon Sivir,Epic,1350.0
1512,Sivir,Sivir,25,Odyssey Sivir,Epic,1350.0
1513,Sivir,Sivir,34,Cafe Cuties Sivir,Epic,1350.0
1514,Sivir,Sivir,43,Solar Eclipse Sivir,Epic,1350.0
1515,Sivir,Sivir,50,Mythmaker Sivir,Epic,1350.0
1516,Sivir,Sivir,51,Prestige Mythmaker Sivir,Epic,1350.0
1517,Sivir,Sivir,61,Primal Ambush Sivir,Epic,1350.0
1518,Sivir,Sivir,70,Ann-Sivir-sary,Epic,1350.0
1519,Skarner,Skarner,0,default,Epic,1350.0
1520,Skarner,Skarner,1,Sandscourge Skarner,Epic,1350.0
1521,Skarner,Skarner,2,Earthrune Skarner,Epic,1350.0
1522,Skarner,Skarner,3,Battlecast Alpha Skarner,Epic,1350.0
1523,Skarner,Skarner,4,Guardian of the Sands Skarner,Epic,1350.0
1524,Skarner,Skarner,5,Cosmic Sting Skarner,Epic,1350.0
1525,Skarner,Skarner,14,Mecha Kingdoms Skarner,Epic,1350.0
1526,Smolder,Smolder,0,default,Epic,1350.0
1527,Smolder,Smolder,1,Heavenscale Smolder,Epic,1350.0
1528,Smolder,Smolder,11,Reindeer Smolder,Epic,1350.0
1529,Sona,Sona,0,default,Epic,1350.0
1530,Sona,Sona,1,Muse Sona,Epic,1350.0
1531,Sona,Sona,2,Pentakill Sona,Epic,1350.0
1532,Sona,Sona,3,Silent Night Sona,Epic,1350.0
1533,Sona,Sona,4,Guqin Sona,Epic,1350.0
1534,Sona,Sona,5,Arcade Sona,Epic,1350.0
1535,Sona,Sona,6,DJ Sona,Ultimate,3250.0
1536,Sona,Sona,7,Sweetheart Sona,Epic,1350.0
1537,Sona,Sona,9,Odyssey Sona,Epic,1350.0
1538,Sona,Sona,17,PsyOps Sona,Epic,1350.0
1539,Sona,Sona,26,Pentakill III: Lost Chapter Sona,Epic,1350.0
1540,Sona,Sona,35,Star Guardian Sona,Epic,1350.0
1541,Sona,Sona,45,Immortal Journey Sona,Epic,1350.0
1542,Sona,Sona,46,Prestige Immortal Journey Sona,Epic,1350.0
1543,Sona,Sona,56,Victorious Sona,Epic,1350.0
1544,Sona,Sona,66,Spirit Blossom Springs Sona,Epic,1350.0
1545,Soraka,Soraka,0,default,Epic,1350.0
1546,Soraka,Soraka,1,Dryad Soraka,Epic,1350.0
1547,Soraka,Soraka,2,Divine Soraka,Epic,1350.0
1548,Soraka,Soraka,3,Celestine Soraka,Epic,1350.0
1549,Soraka,Soraka,4,Reaper Soraka,Epic,1350.0
1550,Soraka,Soraka,5,Order of the Banana Soraka,Epic,1350.0
1551,Soraka,Soraka,6,Program Soraka,Epic,1350.0
1552,Soraka,Soraka,7,Star Guardian Soraka,Epic,1350.0
1553,Soraka,Soraka,8,Pajama Guardian Soraka,Epic,1350.0
1554,Soraka,Soraka,9,Winter Wonder Soraka,Epic,1350.0
1555,Soraka,Soraka,15,Dawnbringer Soraka,Epic,1350.0
1556,Soraka,Soraka,16,Nightbringer Soraka,Epic,1350.0
1557,Soraka,Soraka,17,Prestige Star Guardian Soraka,Epic,1350.0
1558,Soraka,Soraka,18,Cafe Cuties Soraka,Epic,1350.0
1559,Soraka,Soraka,27,Spirit Blossom Soraka,Epic,1350.0
1560,Soraka,Soraka,37,Immortal Journey Soraka,Epic,1350.0
1561,Soraka,Soraka,44,Faerie Court Soraka,Epic,1350.0
1562,Soraka,Soraka,53,Flora Fatalis Soraka,Epic,1350.0
1563,Swain,Swain,0,default,Epic,1350.0
1564,Swain,Swain,1,Northern Front Swain,Epic,1350.0
1565,Swain,Swain,2,Bilgewater Swain,Epic,1350.0
1566,Swain,Swain,3,Tyrant Swain,Epic,1350.0
1567,Swain,Swain,4,Dragon Master Swain,Epic,1350.0
1568,Swain,Swain,11,Hextech Swain,Epic,1350.0
1569,Swain,Swain,12,Crystal Rose Swain,Epic,1350.0
1570,Swain,Swain,21,Winterblessed Swain,Epic,1350.0
1571,Swain,Swain,32,Chosen of the Wolf Swain,Epic,1350.0
1572,Swain,Swain,33,Prestige Chosen of the Wolf Swain,Epic,1350.0
1573,Sylas,Sylas,0,default,Epic,1350.0
1574,Sylas,Sylas,1,Lunar Wraith Sylas,Epic,1350.0
1575,Sylas,Sylas,8,Freljord Sylas,Epic,1350.0
1576,Sylas,Sylas,13,PROJECT: Sylas,Epic,1350.0
1577,Sylas,Sylas,14,Prestige PROJECT: Sylas,Epic,1350.0
1578,Sylas,Sylas,24,Battle Wolf Sylas,Epic,1350.0
1579,Sylas,Sylas,34,Ashen Slayer Sylas,Epic,1350.0
1580,Sylas,Sylas,36,Winterblessed Sylas,Epic,1350.0
1581,Sylas,Sylas,46,Dark Star Sylas,Epic,1350.0
1582,Sylas,Sylas,53,Prestige T1 Sylas,Epic,1350.0
1583,Syndra,Syndra,0,default,Epic,1350.0
1584,Syndra,Syndra,1,Justicar Syndra,Epic,1350.0
1585,Syndra,Syndra,2,Atlantean Syndra,Epic,1350.0
1586,Syndra,Syndra,3,Queen of Diamonds Syndra,Epic,1350.0
1587,Syndra,Syndra,4,Snow Day Syndra,Epic,1350.0
1588,Syndra,Syndra,5,SKT T1 Syndra,Epic,1350.0
1589,Syndra,Syndra,6,Star Guardian Syndra,Epic,1350.0
1590,Syndra,Syndra,7,Pool Party Syndra,Epic,1350.0
1591,Syndra,Syndra,16,Withered Rose Syndra,Epic,1350.0
1592,Syndra,Syndra,25,Bewitching Syndra,Epic,1350.0
1593,Syndra,Syndra,34,Prestige Star Guardian Syndra,Epic,1350.0
1594,Syndra,Syndra,44,Spirit Blossom Syndra,Epic,1350.0
1595,Syndra,Syndra,54,Coven Syndra,Epic,1350.0
1596,Syndra,Syndra,65,Dumpling Darlings Syndra,Epic,1350.0
1597,TahmKench,Tahm Kench,0,default,Epic,1350.0
1598,TahmKench,Tahm Kench,1,Master Chef Tahm Kench,Epic,1350.0
1599,TahmKench,Tahm Kench,2,Urf Kench,Epic,1350.0
1600,TahmKench,Tahm Kench,3,Coin Emperor Tahm Kench,Epic,1350.0
1601,TahmKench,Tahm Kench,11,Arcana Tahm Kench,Epic,1350.0
1602,TahmKench,Tahm Kench,20,High Noon Tahm Kench,Epic,1350.0
1603,TahmKench,Tahm Kench,30,Shan Hai Scrolls Tahm Kench,Epic,1350.0
1604,Taliyah,Taliyah,0,default,Epic,1350.0
1605,Taliyah,Taliyah,1,Freljord Taliyah,Epic,1350.0
1606,Taliyah,Taliyah,2,SSG Taliyah,Epic,1350.0
1607,Taliyah,Taliyah,3,Pool Party Taliyah,Epic,1350.0
1608,Taliyah,Taliyah,11,Star Guardian Taliyah,Epic,1350.0
1609,Taliyah,Taliyah,21,Crystalis Motus Taliyah,Epic,1350.0
1610,Taliyah,Taliyah,24,Durand's Legacy Taliyah,Epic,1350.0
1611,Talon,Talon,0,default,Epic,1350.0
1612,Talon,Talon,1,Renegade Talon,Epic,1350.0
1613,Talon,Talon,2,Crimson Elite Talon,Epic,1350.0
1614,Talon,Talon,3,Dragonblade Talon,Epic,1350.0
1615,Talon,Talon,4,SSW Talon,Epic,1350.0
1616,Talon,Talon,5,Blood Moon Talon,Epic,1350.0
1617,Talon,Talon,12,Enduring Sword Talon,Epic,1350.0
1618,Talon,Talon,20,Talon Blackwood,Epic,1350.0
1619,Talon,Talon,29,Withered Rose Talon,Epic,1350.0
1620,Talon,Talon,38,High Noon Talon,Epic,1350.0
1621,Talon,Talon,39,Prestige High Noon Talon,Epic,1350.0
1622,Talon,Talon,49,Primal Ambush Talon,Epic,1350.0
1623,Talon,Talon,59,Grand Reckoning Talon,Epic,1350.0
